,,,Demand,Solar,Wind,Hydro
sc01,y2030,2030-06-15T11:00:00+02:00,4757.770182,2519.1,2.11,808
sc01,y2030,2030-06-15T12:00:00+02:00,4967.53112,2521.6,0.23,862
sc01,y2030,2030-06-15T13:00:00+02:00,5158.146303,2420.4,0.04,850.2
sc01,y2030,2030-06-15T14:00:00+02:00,5309.567052,2201.7,0.63,836.6
sc01,y2030,2030-06-15T15:00:00+02:00,5389.105128,1863.4,4.23,850.8
sc01,y2030,2030-06-15T16:00:00+02:00,5391.252104,1350.4,18.83,839.2
sc01,y2030,2030-06-15T17:00:00+02:00,5275.674664,605.92,7.53,835.6
sc01,y2030,2030-06-15T18:00:00+02:00,5060.449607,0.57,33.73,837.2
sc01,y2030,2030-06-15T19:00:00+02:00,5056.172299,0.57,35.22,720.8
sc01,y2030,2030-06-15T20:00:00+02:00,4811.11223,0.57,84.72,584
sc01,y2030,2030-06-15T21:00:00+02:00,4427.171542,0.57,65.41,520.6
sc01,y2030,2030-06-15T22:00:00+02:00,3982.405473,0.57,50.51,328
sc01,y2030,2030-06-15T23:00:00+02:00,3624.712248,0.57,97.8,238.4
sc01,y2030,2030-06-16T00:00:00+02:00,3401.717349,0.57,60.31,307.2
sc01,y2030,2030-06-16T01:00:00+02:00,3240.794058,0.57,36.51,319.4
sc01,y2030,2030-06-16T02:00:00+02:00,3149.353796,0.57,17.53,310.4
sc01,y2030,2030-06-16T03:00:00+02:00,3160.297922,0.57,7.01,398.4
sc01,y2030,2030-06-16T04:00:00+02:00,3256.661785,34.58,0.13,457.8
sc01,y2030,2030-06-16T05:00:00+02:00,3542.061117,544.09,22.32,669.6
sc01,y2030,2030-06-16T06:00:00+02:00,3893.691469,1212.4,17.42,769.4
sc01,y2030,2030-06-16T07:00:00+02:00,4249.417838,1696.9,1.42,873.8
sc01,y2030,2030-06-16T08:00:00+02:00,4559.54558,2083,0.04,885.8
sc01,y2030,2030-06-16T09:00:00+02:00,4860.360536,2349.3,6.72,859.4
sc01,y2030,2030-06-16T10:00:00+02:00,5121.753707,2485.1,8.22,849.2
sc01,y2030,2030-06-16T11:00:00+02:00,5355.212259,2558.3,0.23,830.2
sc01,y2030,2030-06-16T12:00:00+02:00,5554.679854,2550,0.13,830.2
sc01,y2030,2030-06-16T13:00:00+02:00,5697.47521,2444,42.32,818.6
sc01,y2030,2030-06-16T14:00:00+02:00,5893.724659,2231.7,78.21,803.6
sc01,y2030,2030-06-16T15:00:00+02:00,5930.0388,1901.5,53.21,858.2
sc01,y2030,2030-06-16T16:00:00+02:00,5834.588899,1379.3,207.01,857
sc01,y2030,2030-06-16T17:00:00+02:00,5587.968785,621.4,121.8,807.8
sc01,y2030,2030-06-16T18:00:00+02:00,5306.740633,0.57,234.8,739.4
sc01,y2030,2030-06-16T19:00:00+02:00,5276.805938,0.57,322.2,640
sc01,y2030,2030-06-16T20:00:00+02:00,5020.110442,0.57,447.1,437
sc01,y2030,2030-06-16T21:00:00+02:00,4559.122025,0.57,1148.3,424.8
sc01,y2030,2030-06-16T22:00:00+02:00,4065.327659,0.57,1120.5,330.4
sc01,y2030,2030-06-16T23:00:00+02:00,3755.981208,0.57,679.6,235.8
sc01,y2030,2030-06-17T00:00:00+02:00,3508.038798,0.57,362.2,263.6
sc01,y2030,2030-06-17T01:00:00+02:00,3361.225237,0.57,635,395.8
sc01,y2030,2030-06-17T02:00:00+02:00,3267.736837,0.57,534.5,400.2
sc01,y2030,2030-06-17T03:00:00+02:00,3283.064953,0.57,398.1,434.8
sc01,y2030,2030-06-17T04:00:00+02:00,3362.667,32.58,341.3,522.6
sc01,y2030,2030-06-17T05:00:00+02:00,3542.642177,525.52,438.4,617.6
sc01,y2030,2030-06-17T06:00:00+02:00,3878.46485,1191.7,205.1,728.8
sc01,y2030,2030-06-17T07:00:00+02:00,4259.547759,1529.9,89.71,787.6
sc01,y2030,2030-06-17T08:00:00+02:00,4645.110717,1672.7,86.01,833.6
sc01,y2030,2030-06-17T09:00:00+02:00,4970.819477,1917.5,69.3,848.4
sc01,y2030,2030-06-17T10:00:00+02:00,5247.851329,2314.2,81.2,816.6
sc01,y2030,2030-06-17T11:00:00+02:00,5530.375571,2504.3,91.8,855.4
sc01,y2030,2030-06-17T12:00:00+02:00,5772.424134,2399,111.4,826.6
sc01,y2030,2030-06-17T13:00:00+02:00,5981.298965,2291.5,20.12,834.8
sc01,y2030,2030-06-17T14:00:00+02:00,6134.130084,2222.7,27.32,817.4
sc01,y2030,2030-06-17T15:00:00+02:00,6160.167749,1898,444.7,859.2
sc01,y2030,2030-06-17T16:00:00+02:00,6046.754663,1381.5,735.9,785
sc01,y2030,2030-06-17T17:00:00+02:00,5790.510997,624.9,803.7,772.4
sc01,y2030,2030-06-17T18:00:00+02:00,5520.628761,0.57,1193,792
sc01,y2030,2030-06-17T19:00:00+02:00,5448.72347,0.57,1236.8,691.6
sc01,y2030,2030-06-17T20:00:00+02:00,5178.491129,0.57,421.9,518
sc01,y2030,2030-06-17T21:00:00+02:00,4721.08857,0.57,610.3,400.6
sc01,y2030,2030-06-17T22:00:00+02:00,4231.956063,0.57,636.4,298
sc01,y2030,2030-06-17T23:00:00+02:00,3873.586944,0.57,660.5,306
sc01,y2030,2030-06-18T00:00:00+02:00,3627.043242,0.57,597.8,354
sc01,y2030,2030-06-18T01:00:00+02:00,3432.115332,0.57,822.6,338.8
sc01,y2030,2030-06-18T02:00:00+02:00,3346.391306,0.57,998.9,404.6
sc01,y2030,2030-06-18T03:00:00+02:00,3345.847464,0.57,1291.7,387.2
sc01,y2030,2030-06-18T04:00:00+02:00,3396.461067,34.58,1662.9,435
sc01,y2030,2030-06-18T05:00:00+02:00,3609.151573,541.02,1860.9,488.6
sc01,y2030,2030-06-18T06:00:00+02:00,3964.653197,1254.8,1938,626.6
sc01,y2030,2030-06-18T07:00:00+02:00,4335.00147,1750,1706.6,756
sc01,y2030,2030-06-18T08:00:00+02:00,4650.635519,2124.4,1722,824
sc01,y2030,2030-06-18T09:00:00+02:00,4933.226445,2328.9,1956.7,863
sc01,y2030,2030-06-18T10:00:00+02:00,5175.519475,2452.3,2134,856
sc01,y2030,2030-06-18T11:00:00+02:00,5362.528355,2503.8,2170.2,860.6
sc01,y2030,2030-06-18T12:00:00+02:00,5520.968535,2484.9,2128.7,845.4
sc01,y2030,2030-06-18T13:00:00+02:00,5669.453395,2396.7,2031.4,847.8
sc01,y2030,2030-06-18T14:00:00+02:00,5836.502151,2218.4,2113.9,831.4
sc01,y2030,2030-06-18T15:00:00+02:00,5911.171947,1872.2,2183.2,855.2
sc01,y2030,2030-06-18T16:00:00+02:00,5868.582918,1365.8,2231.3,864.6
sc01,y2030,2030-06-18T17:00:00+02:00,5667.554682,621.6,2234.5,857.8
sc01,y2030,2030-06-18T18:00:00+02:00,5386.253006,0.57,2202.6,840
sc01,y2030,2030-06-18T19:00:00+02:00,5294.51269,0.57,2256.3,688.2
sc01,y2030,2030-06-18T20:00:00+02:00,5058.533464,0.57,2109.3,452.2
sc01,y2030,2030-06-18T21:00:00+02:00,4606.904199,0.57,2234.7,301.2
sc01,y2030,2030-06-18T22:00:00+02:00,4142.569906,0.57,2248.3,313
sc01,y2030,2030-06-18T23:00:00+02:00,3762.333348,0.57,2265,286.6
sc01,y2030,2030-06-19T00:00:00+02:00,3512.426483,0.57,2181.1,319.2
sc01,y2030,2030-06-19T01:00:00+02:00,3351.704066,0.57,2115.1,326.4
sc01,y2030,2030-06-19T02:00:00+02:00,3255.953036,0.57,2011.9,394
sc01,y2030,2030-06-19T03:00:00+02:00,3273.474524,0.57,1972.1,402.4
sc01,y2030,2030-06-19T04:00:00+02:00,3330.000679,34.18,1961,463.8
sc01,y2030,2030-06-19T05:00:00+02:00,3492.735432,537.06,2054,479.2
sc01,y2030,2030-06-19T06:00:00+02:00,3881.645349,1250.01,2250,621.6
sc01,y2030,2030-06-19T07:00:00+02:00,4255.354543,1757,1795.6,728.4
sc01,y2030,2030-06-19T08:00:00+02:00,4583.783594,2134.5,1595.4,819.6
sc01,y2030,2030-06-19T09:00:00+02:00,4875.182138,2358.7,1593.3,819.4
sc01,y2030,2030-06-19T10:00:00+02:00,5129.163928,2488.2,1365.4,691.4
sc01,y2030,2030-06-19T11:00:00+02:00,5360.798121,2550.3,1346.2,833.8
sc01,y2030,2030-06-19T12:00:00+02:00,5579.647718,2519.6,1417.2,824
sc01,y2030,2030-06-19T13:00:00+02:00,5766.879808,2412.6,1360.5,816.4
sc01,y2030,2030-06-19T14:00:00+02:00,5910.20157,2196.6,1405.6,817.4
sc01,y2030,2030-06-19T15:00:00+02:00,5954.100965,1864.9,1492.5,799.6
sc01,y2030,2030-06-19T16:00:00+02:00,5861.376969,1354.3,1456.2,800
sc01,y2030,2030-06-19T17:00:00+02:00,5615.499306,616.8,1123.9,824.8
sc01,y2030,2030-06-19T18:00:00+02:00,5339.545111,0.57,1096.9,861.4
sc01,y2030,2030-06-19T19:00:00+02:00,5295.80195,0.57,1067.4,729.6
sc01,y2030,2030-06-19T20:00:00+02:00,5081.350677,0.57,1117.8,577.6
sc01,y2030,2030-06-19T21:00:00+02:00,4691.966381,0.57,1786.9,394.2
sc01,y2030,2030-06-19T22:00:00+02:00,4235.066774,0.57,1518.6,312.2
sc01,y2030,2030-06-19T23:00:00+02:00,3879.071875,0.57,1449.2,321.2
sc01,y2030,2030-06-20T00:00:00+02:00,3639.853225,0.57,1572.2,314.8
sc01,y2030,2030-06-20T01:00:00+02:00,3472.624307,0.57,1461.2,273.6
sc01,y2030,2030-06-20T02:00:00+02:00,3377.079279,0.57,1400,293.6
sc01,y2030,2030-06-20T03:00:00+02:00,3381.384542,0.57,1192.2,339.4
sc01,y2030,2030-06-20T04:00:00+02:00,3437.807836,32.39,1278,415.6
sc01,y2030,2030-06-20T05:00:00+02:00,3627.861462,527.52,1119.1,513.8
sc01,y2030,2030-06-20T06:00:00+02:00,4029.6655,1233.2,1393.1,606.4
sc01,y2030,2030-06-20T07:00:00+02:00,4455.003729,1719.9,984.3,712.8
sc01,y2030,2030-06-20T08:00:00+02:00,4827.494468,2102.5,766.3,808.4
sc01,y2030,2030-06-20T09:00:00+02:00,5137.95846,2324.6,648.7,815.2
sc01,y2030,2030-06-20T10:00:00+02:00,5453.390501,2448.9,711.1,821.8
sc01,y2030,2030-06-20T11:00:00+02:00,5720.392421,2481.7,464.61,818.2
sc01,y2030,2030-06-20T12:00:00+02:00,5976.063135,2449.9,277.41,821.6
sc01,y2030,2030-06-20T13:00:00+02:00,6188.714406,2343.4,506.91,815.4
sc01,y2030,2030-06-20T14:00:00+02:00,6355.20241,2191.9,743,828.4
sc01,y2030,2030-06-20T15:00:00+02:00,6447.357567,1822.5,1084.9,813.8
sc01,y2030,2030-06-20T16:00:00+02:00,6380.30985,1329.5,1350,809.6
sc01,y2030,2030-06-20T17:00:00+02:00,6138.146587,615.7,2061.8,823.8
sc01,y2030,2030-06-20T18:00:00+02:00,5828.092271,0.57,2193.4,801.4
sc01,y2030,2030-06-20T19:00:00+02:00,5703.910486,0.57,2327.8,569.2
sc01,y2030,2030-06-20T20:00:00+02:00,5434.447748,0.57,2193.9,409.2
sc01,y2030,2030-06-20T21:00:00+02:00,5019.240209,0.57,2350.2,317.6
sc01,y2030,2030-06-20T22:00:00+02:00,4539.744695,0.57,2361,232
sc01,y2030,2030-06-20T23:00:00+02:00,4149.637541,0.57,2295.9,258
sc01,y2030,2030-06-21T00:00:00+02:00,3856.999895,0.57,2231.5,324.4
sc01,y2030,2030-06-21T01:00:00+02:00,3646.454182,0.57,1958.7,301.6
sc01,y2030,2030-06-21T02:00:00+02:00,3496.624877,0.57,1810.9,323.2
sc01,y2030,2030-06-21T03:00:00+02:00,3421.296556,0.57,1784.2,343
sc01,y2030,2030-06-21T04:00:00+02:00,3354.180747,32.09,1544.5,299.6
sc01,y2030,2030-06-21T05:00:00+02:00,3429.557637,517.92,1335.4,390
sc01,y2030,2030-06-21T06:00:00+02:00,3744.218548,1206.4,924.9,455
sc01,y2030,2030-06-21T07:00:00+02:00,4162.543918,1693.4,365.7,554.4
sc01,y2030,2030-06-21T08:00:00+02:00,4632.354382,2056.2,344.42,563
sc01,y2030,2030-06-21T09:00:00+02:00,5041.125972,2268.4,163.51,631.4
sc01,y2030,2030-06-21T10:00:00+02:00,5395.604281,2405.9,172.51,657
sc01,y2030,2030-06-21T11:00:00+02:00,5696.806765,2457.9,73.41,694.2
sc01,y2030,2030-06-21T12:00:00+02:00,5957.052655,2447.8,18.11,812.2
sc01,y2030,2030-06-21T13:00:00+02:00,6172.933594,2344.1,26.72,822.8
sc01,y2030,2030-06-21T14:00:00+02:00,6356.534411,2138.9,32.43,827
sc01,y2030,2030-06-21T15:00:00+02:00,6449.266498,1840.6,31.83,823.4
sc01,y2030,2030-06-21T16:00:00+02:00,6399.02995,1345.6,32.33,797.2
sc01,y2030,2030-06-21T17:00:00+02:00,6202.323792,621.4,114.51,820.2
sc01,y2030,2030-06-21T18:00:00+02:00,5891.197474,0.57,55.71,780.8
sc01,y2030,2030-06-21T19:00:00+02:00,5684.490374,0.57,22.22,689.2
sc01,y2030,2030-06-21T20:00:00+02:00,5370.082108,0.57,32.21,574.4
sc01,y2030,2030-06-21T21:00:00+02:00,4957.716886,0.57,45.11,474.2
sc01,y2030,2030-06-21T22:00:00+02:00,4526.795635,0.57,136.61,360.4
sc01,y2030,2030-06-21T23:00:00+02:00,4138.795702,0.57,43.11,372.6
sc01,y2030,2030-06-22T00:00:00+02:00,3857.071587,0.57,146.81,338.4
sc01,y2030,2030-06-22T01:00:00+02:00,3672.144085,0.57,149,313
sc01,y2030,2030-06-22T02:00:00+02:00,3529.736714,0.57,120.3,321.6
sc01,y2030,2030-06-22T03:00:00+02:00,3444.88619,0.57,64.9,326.2
sc01,y2030,2030-06-22T04:00:00+02:00,3336.238636,31.49,29.1,390.6
sc01,y2030,2030-06-22T05:00:00+02:00,3344.042536,512.62,96.9,555.8
sc01,y2030,2030-06-22T06:00:00+02:00,3580.225307,1207.2,103.3,625
sc01,y2030,2030-06-22T07:00:00+02:00,3965.022709,1717.1,72.9,720.4
sc01,y2030,2030-06-22T08:00:00+02:00,4414.840982,2094.5,24.11,731
sc01,y2030,2030-06-22T09:00:00+02:00,4851.967778,2306.6,9.91,809
sc01,y2030,2030-06-22T10:00:00+02:00,5285.781856,2438.1,5.01,824.6
sc01,y2030,2030-06-22T11:00:00+02:00,5647.968302,2508.3,27.61,816
sc01,y2030,2030-06-22T12:00:00+02:00,5944.097678,2491,47.61,830.8
sc01,y2030,2030-06-22T13:00:00+02:00,6190.957019,2379.2,40.4,845
sc01,y2030,2030-06-22T14:00:00+02:00,6387.239614,2167.6,72.2,846.2
sc01,y2030,2030-06-22T15:00:00+02:00,6467.391329,1854.9,110.7,812.4
sc01,y2030,2030-06-22T16:00:00+02:00,6419.626237,1355.1,216.5,817
sc01,y2030,2030-06-22T17:00:00+02:00,6232.654929,623.3,29.4,880
sc01,y2030,2030-06-22T18:00:00+02:00,5949.51687,0.57,89.2,789.4
sc01,y2030,2030-06-22T19:00:00+02:00,5831.434129,0.57,179.4,705
sc01,y2030,2030-06-22T20:00:00+02:00,5542.976512,0.57,632.3,472.2
sc01,y2030,2030-06-22T21:00:00+02:00,5110.97087,0.57,1316.4,311.4
sc01,y2030,2030-06-22T22:00:00+02:00,4639.23077,0.57,1345.6,313.8
sc01,y2030,2030-06-22T23:00:00+02:00,4230.399694,0.57,1156.2,319.6
sc01,y2030,2030-06-23T00:00:00+02:00,3964.061982,0.57,1238.9,268.8
sc01,y2030,2030-06-23T01:00:00+02:00,3794.224526,0.57,1313.5,351.8
sc01,y2030,2030-06-23T02:00:00+02:00,3683.812407,0.57,1171.7,435.4
sc01,y2030,2030-06-23T03:00:00+02:00,3684.101516,0.57,1139.2,439.2
sc01,y2030,2030-06-23T04:00:00+02:00,3750.331723,30.79,1038.2,468.6
sc01,y2030,2030-06-23T05:00:00+02:00,3990.845388,510.22,1216.5,542
sc01,y2030,2030-06-23T06:00:00+02:00,4398.450277,1216.7,1201.4,652
sc01,y2030,2030-06-23T07:00:00+02:00,4816.872597,1726.6,945.9,730
sc01,y2030,2030-06-23T08:00:00+02:00,5227.880564,2104.6,1008.7,753
sc01,y2030,2030-06-23T09:00:00+02:00,5591.740402,2329.8,900.1,813.8
sc01,y2030,2030-06-23T10:00:00+02:00,5960.440167,2467.7,707.8,828
sc01,y2030,2030-06-23T11:00:00+02:00,6266.526438,2520.6,693,826.4
sc01,y2030,2030-06-23T12:00:00+02:00,6538.343156,2490.5,620.21,826
sc01,y2030,2030-06-23T13:00:00+02:00,6805.604018,2386.6,528.7,826.2
sc01,y2030,2030-06-23T14:00:00+02:00,6902.996241,2042,540.71,825
sc01,y2030,2030-06-23T15:00:00+02:00,6954.002685,1672.2,485.91,836
sc01,y2030,2030-06-23T16:00:00+02:00,6841.337582,1354.6,360.61,839.4
sc01,y2030,2030-06-23T17:00:00+02:00,6569.309864,628.6,665.5,832.8
sc01,y2030,2030-06-23T18:00:00+02:00,6192.895858,0.57,820.4,859.8
sc01,y2030,2030-06-23T19:00:00+02:00,6036.830697,0.57,987.5,718.8
sc01,y2030,2030-06-23T20:00:00+02:00,5731.250604,0.57,1277.7,633.6
sc01,y2030,2030-06-23T21:00:00+02:00,5245.57794,0.57,1550.8,532.4
sc01,y2030,2030-06-23T22:00:00+02:00,4730.585728,0.57,1593.9,334.2
sc01,y2030,2030-06-23T23:00:00+02:00,4305.597204,0.57,1346.7,354
sc01,y2030,2030-06-24T00:00:00+02:00,4018.780114,0.57,1024,371.4
sc01,y2030,2030-06-24T01:00:00+02:00,3830.492581,0.57,834.8,373.2
sc01,y2030,2030-06-24T02:00:00+02:00,3697.648007,0.57,778.5,365.8
sc01,y2030,2030-06-24T03:00:00+02:00,3675.845119,0.57,888.3,457.8
sc01,y2030,2030-06-24T04:00:00+02:00,3719.325208,30.29,1032.1,536
sc01,y2030,2030-06-24T05:00:00+02:00,3920.684305,483.73,1123.2,607.4
sc01,y2030,2030-06-24T06:00:00+02:00,4281.423357,982.81,1006.8,661.6
sc01,y2030,2030-06-24T07:00:00+02:00,4644.43729,1625.1,453.2,701.6
sc01,y2030,2030-06-24T08:00:00+02:00,5014.394267,2077.4,410.81,835.6
sc01,y2030,2030-06-24T09:00:00+02:00,5384.4093,2290.9,328.6,832.8
sc01,y2030,2030-06-24T10:00:00+02:00,5706.511699,2434.1,265.4,868.4
sc01,y2030,2030-06-24T11:00:00+02:00,6001.259544,2474.7,207.71,841.8
sc01,y2030,2030-06-24T12:00:00+02:00,6269.311267,2447.8,228.31,879.8
sc01,y2030,2030-06-24T13:00:00+02:00,6504.826379,2363.7,245.71,867
sc01,y2030,2030-06-24T14:00:00+02:00,6663.088001,2178.1,265.1,867.6
sc01,y2030,2030-06-24T15:00:00+02:00,6724.914495,1809.8,269.91,871.8
sc01,y2030,2030-06-24T16:00:00+02:00,6619.037957,1215.1,268.61,872.4
sc01,y2030,2030-06-24T17:00:00+02:00,6361.514514,633.1,103.01,862.8
sc01,y2030,2030-06-24T18:00:00+02:00,6009.953337,0.57,136.91,835.8
sc01,y2030,2030-06-24T19:00:00+02:00,5845.809474,0.57,195.71,667
sc01,y2030,2030-06-24T20:00:00+02:00,5503.63273,0.57,204.8,513.8
sc01,y2030,2030-06-24T21:00:00+02:00,4994.215744,0.57,419.7,356.6
sc01,y2030,2030-06-24T22:00:00+02:00,4495.008474,0.57,865.8,275.6
sc01,y2030,2030-06-24T23:00:00+02:00,4047.453327,0.57,895.9,268.8
sc01,y2030,2030-06-25T00:00:00+02:00,3788.555834,0.57,861,244.4
sc01,y2030,2030-06-25T01:00:00+02:00,3606.188449,0.57,812.8,246
sc01,y2030,2030-06-25T02:00:00+02:00,3493.867247,0.57,1120.6,336
sc01,y2030,2030-06-25T03:00:00+02:00,3483.488735,0.57,915.9,347.2
sc01,y2030,2030-06-25T04:00:00+02:00,3529.834473,30.29,805.6,495.4
sc01,y2030,2030-06-25T05:00:00+02:00,3795.348714,502.72,802.6,503.2
sc01,y2030,2030-06-25T06:00:00+02:00,4169.952785,1113.3,723.6,672.6
sc01,y2030,2030-06-25T07:00:00+02:00,4535.559993,1531.1,361.1,739.2
sc01,y2030,2030-06-25T08:00:00+02:00,4925.788721,1914.7,324.6,853.8
sc01,y2030,2030-06-25T09:00:00+02:00,5280.134466,2140.4,151.7,856.4
sc01,y2030,2030-06-25T10:00:00+02:00,5654.976012,2178.9,64.51,841.8
sc01,y2030,2030-06-25T11:00:00+02:00,5996.088336,2240.2,16.21,847.4
sc01,y2030,2030-06-25T12:00:00+02:00,6289.856308,2234.8,36.21,884.8
sc01,y2030,2030-06-25T13:00:00+02:00,6554.783274,2135.2,37.21,875.8
sc01,y2030,2030-06-25T14:00:00+02:00,6762.414389,2068,13.91,887.4
sc01,y2030,2030-06-25T15:00:00+02:00,6860.112261,1736.4,25.2,874
sc01,y2030,2030-06-25T16:00:00+02:00,6747.737224,1176.3,28.12,872.8
sc01,y2030,2030-06-25T17:00:00+02:00,6490.968849,457.71,55.61,797.6
sc01,y2030,2030-06-25T18:00:00+02:00,6140.351284,0.75,23.1,759.6
sc01,y2030,2030-06-25T19:00:00+02:00,5974.727768,0.57,13.1,736
sc01,y2030,2030-06-25T20:00:00+02:00,5643.099185,0.57,34.1,661
sc01,y2030,2030-06-25T21:00:00+02:00,5144.398498,0.57,91.41,483
sc01,y2030,2030-06-25T22:00:00+02:00,4583.185018,0.57,575.21,276.8
sc01,y2030,2030-06-25T23:00:00+02:00,4214.470935,0.57,665.11,271.6
sc01,y2030,2030-06-26T00:00:00+02:00,3919.178087,0.57,593.4,271
sc01,y2030,2030-06-26T01:00:00+02:00,3717.087974,0.57,346.4,241.6
sc01,y2030,2030-06-26T02:00:00+02:00,3596.263037,0.57,134.1,256.2
sc01,y2030,2030-06-26T03:00:00+02:00,3585.242802,0.57,158.8,267
sc01,y2030,2030-06-26T04:00:00+02:00,3633.651078,29.89,256.92,343.4
sc01,y2030,2030-06-26T05:00:00+02:00,3831.282373,471.03,242.53,446.8
sc01,y2030,2030-06-26T06:00:00+02:00,4282.367982,1141.2,222.42,618.2
sc01,y2030,2030-06-26T07:00:00+02:00,4725.999593,1634.4,144.22,675.6
sc01,y2030,2030-06-26T08:00:00+02:00,5131.350744,1935.7,113.52,710
sc01,y2030,2030-06-26T09:00:00+02:00,5503.512646,2120.6,88.91,723.2
sc01,y2030,2030-06-26T10:00:00+02:00,5845.499606,2168.7,67.1,788
sc01,y2030,2030-06-26T11:00:00+02:00,6174.212055,2219.8,51.8,846.4
sc01,y2030,2030-06-26T12:00:00+02:00,6418.840114,2418.6,58.9,862.6
sc01,y2030,2030-06-26T13:00:00+02:00,6665.924107,2323.1,83.9,844.2
sc01,y2030,2030-06-26T14:00:00+02:00,6905.943602,2133,140.4,847.2
sc01,y2030,2030-06-26T15:00:00+02:00,6996.895972,1779.6,270.9,847.6
sc01,y2030,2030-06-26T16:00:00+02:00,6902.857046,1327.1,428.3,848.4
sc01,y2030,2030-06-26T17:00:00+02:00,6608.414848,457.21,120.01,837.8
sc01,y2030,2030-06-26T18:00:00+02:00,6262.87019,0.75,130.01,739.8
sc01,y2030,2030-06-26T19:00:00+02:00,6070.560214,0.57,154.41,725.2
sc01,y2030,2030-06-26T20:00:00+02:00,5756.197428,0.57,172.8,556.2
sc01,y2030,2030-06-26T21:00:00+02:00,5233.894428,0.57,293.4,384.4
sc01,y2030,2030-06-26T22:00:00+02:00,4726.790018,0.57,754.8,279
sc01,y2030,2030-06-26T23:00:00+02:00,4339.306196,0.57,985.6,278.2
sc01,y2030,2030-06-27T00:00:00+02:00,4049.85335,0.57,854.8,240
sc01,y2030,2030-06-27T01:00:00+02:00,3845.006022,0.57,339,237.4
sc01,y2030,2030-06-27T02:00:00+02:00,3724.539233,0.57,243.8,229.4
sc01,y2030,2030-06-27T03:00:00+02:00,3688.56513,0.57,260,235.8
sc01,y2030,2030-06-27T04:00:00+02:00,3715.368571,28.69,284.3,275.4
sc01,y2030,2030-06-27T05:00:00+02:00,3908.992873,462.24,268,434
sc01,y2030,2030-06-27T06:00:00+02:00,4291.483356,969.3,277.3,672.2
sc01,y2030,2030-06-27T07:00:00+02:00,4701.02282,1561.6,153.5,765
sc01,y2030,2030-06-27T08:00:00+02:00,5152.536442,2004,36.2,693.8
sc01,y2030,2030-06-27T09:00:00+02:00,5575.038086,2228.8,25.11,693.6
sc01,y2030,2030-06-27T10:00:00+02:00,5964.894861,2359.4,31.91,722.2
sc01,y2030,2030-06-27T11:00:00+02:00,6307.982907,2415.9,55.62,750.6
sc01,y2030,2030-06-27T12:00:00+02:00,6572.944581,2398.9,68.62,853.8
sc01,y2030,2030-06-27T13:00:00+02:00,6812.565468,2303.4,61.02,859
sc01,y2030,2030-06-27T14:00:00+02:00,6984.533017,1985.3,43.52,863
sc01,y2030,2030-06-27T15:00:00+02:00,7042.514191,1697.6,49.91,861.4
sc01,y2030,2030-06-27T16:00:00+02:00,6928.186387,1039.51,54.71,862.2
sc01,y2030,2030-06-27T17:00:00+02:00,6570.318692,429.11,1.81,862.2
sc01,y2030,2030-06-27T18:00:00+02:00,6227.180874,0.75,10.41,847.8
sc01,y2030,2030-06-27T19:00:00+02:00,6073.681406,0.57,8.62,764.6
sc01,y2030,2030-06-27T20:00:00+02:00,5773.177595,0.57,2.02,689.2
sc01,y2030,2030-06-27T21:00:00+02:00,5319.962742,0.57,0.63,587
sc01,y2030,2030-06-27T22:00:00+02:00,4841.083905,0.57,0.43,464.2
sc01,y2030,2030-06-27T23:00:00+02:00,4441.376817,0.57,10.63,397
sc01,y2030,2030-06-28T00:00:00+02:00,4156.278274,0.57,49.12,372.4
sc01,y2030,2030-06-28T01:00:00+02:00,3939.668797,0.57,81.93,360.4
sc01,y2030,2030-06-28T02:00:00+02:00,3782.383713,0.57,61.22,462.2
sc01,y2030,2030-06-28T03:00:00+02:00,3694.690537,0.57,49.32,424
sc01,y2030,2030-06-28T04:00:00+02:00,3614.769443,10.9,66.9,424
sc01,y2030,2030-06-28T05:00:00+02:00,3657.060767,408.91,65,486.2
sc01,y2030,2030-06-28T06:00:00+02:00,3937.832647,886.52,56.8,517.8
sc01,y2030,2030-06-28T07:00:00+02:00,4386.534303,1303.61,54,633.8
sc01,y2030,2030-06-28T08:00:00+02:00,4885.091453,1862.3,35.21,697.2
sc01,y2030,2030-06-28T09:00:00+02:00,5348.550582,2177,27.41,716.2
sc01,y2030,2030-06-28T10:00:00+02:00,5730.393186,1979.2,41.4,770.8
sc01,y2030,2030-06-28T11:00:00+02:00,6103.482879,1844.1,66.1,722.4
sc01,y2030,2030-06-28T12:00:00+02:00,6346.495013,1686.8,50,762.2
sc01,y2030,2030-06-28T13:00:00+02:00,6543.098253,1457.01,55.4,774
sc01,y2030,2030-06-28T14:00:00+02:00,6615.326348,1452.51,54.2,756.4
sc01,y2030,2030-06-28T15:00:00+02:00,6602.165057,1331.7,58.51,783.6
sc01,y2030,2030-06-28T16:00:00+02:00,6490.163391,799.33,128.01,767.6
sc01,y2030,2030-06-28T17:00:00+02:00,6258.67868,417.23,122.5,750.2
sc01,y2030,2030-06-28T18:00:00+02:00,5930.747847,0.57,114.8,702.6
sc01,y2030,2030-06-28T19:00:00+02:00,5818.61311,0.57,137.4,618.4
sc01,y2030,2030-06-28T20:00:00+02:00,5575.779603,0.57,123.3,562.6
sc01,y2030,2030-06-28T21:00:00+02:00,5163.996971,0.57,170.5,469.6
sc01,y2030,2030-06-28T22:00:00+02:00,4758.2667,0.57,193.5,367.2
